Unnamed: 0,tweet_id,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,__target__
1829,5.69566232803803e+17,1.0,Late Flight,0.7141,United,JoeSchmuck,0.0,unit tiffanyandco ntrustopen ah that fund fix broken plane upon sat 4 hr iah runway went,"[37.7790262, -122.419906]",2015-02-22 10:35:46 -0800,"San Francisco, California",Pacific Time (US & Canada),0
3593,5.68248950450311e+17,1.0,Bad Flight,0.7124,United,jjpd5,0.0,unit come crew travel flight get better seat get stuck check bag crew bag got flight,"[41.8755616, -87.6244212]",2015-02-18 19:21:21 -0800,Chicago,,0
11979,5.70278803399799e+17,1.0,Lost Luggage,0.6701,American,DBlock_Official,0.0,americanair extrem upset baggag handler decid go luggag take belong,"[30.2711286, -97.7436995]",2015-02-24 09:47:16 -0800,"Austin, Texas",Central Time (US & Canada),0
6223,5.68111588546376e+17,0.6621,,0.6307488939105613,Southwest,kt_delaney,0.0,southwestair pleas go see imaginedragon friday promis ill fli southwest go back home nh mhtforlif,"[-0.2201641, -78.5123274]",2015-02-18 10:15:32 -0800,Quito,Quito,1
11512,5.68061166871847e+17,0.68,Can't Tell,0.35,US Airways,sternjoe92,0.0,usairway spf record error caus email noreplyusairwaysmobilecom go spam filter dn admin need fix,"[46.3144754, 11.0480288]",2015-02-18 06:55:10 -0800,,,0
963,5.69988297633583e+17,1.0,Customer Service Issue,1.0,United,KelliZink,0.0,unit atroci custom servic,"[30.2711286, -97.7436995]",2015-02-23 14:32:54 -0800,"Austin, Texas",Central Time (US & Canada),0
1402,5.69740316577632e+17,1.0,Lost Luggage,1.0,United,melonbee,0.0,unit 24 hr sinc flight land zero info miss bag rough eta would huge help restor confid,"[40.7587979, -73.9623427]",2015-02-22 22:07:31 -0800,New York,Eastern Time (US & Canada),0
10518,5.69234806543929e+17,1.0,Bad Flight,0.6617,US Airways,POnions,0.0,usairway half ass plane fall apart one tell famili love dobett,"[30.2711286, -97.7436995]",2015-02-21 12:38:48 -0800,"Austin, Texas",Central Time (US & Canada),0
7232,5.69861557775163e+17,0.6883,,0.6307488939105613,Delta,TimLawson21,0.0,jetblu best track deal special flight offer im like intern option,"[40.7587979, -73.9623427]",2015-02-23 06:09:17 -0800,"New York City, New York",Eastern Time (US & Canada),1
8240,5.68566512308523e+17,1.0,Late Flight,1.0,Delta,ana_lontana,0.0,jetblu happen flight fll sfo delay rerout,"[37.7790262, -122.419906]",2015-02-19 16:23:14 -0800,"San Francisco, California",Pacific Time (US & Canada),0
5469,5.68967580595065e+17,1.0,Late Flight,0.3725,Southwest,gregg_mccoy,0.0,southwestair sure still dalla plane gate 30 min updat flight 1140 poor servic,"[32.7762719, -96.7968559]",2015-02-20 18:56:56 -0800,"Dallas, Texas",,0
9103,5.70222748615598e+17,1.0,,0.6307488939105613,US Airways,WhatSarahSayzz,0.0,usairway know probabl way get cheaper airfar ticket flight leav hour,"[37.7790262, -122.419906]",2015-02-24 06:04:32 -0800,San Francisco,Pacific Time (US & Canada),1
656,5.70223703285477e+17,1.0,Customer Service Issue,0.6483,United,christinphillip,0.0,unit dm detail still respons book today,"[30.2711286, -97.7436995]",2015-02-24 06:08:19 -0800,"Austin, Texas",Central Time (US & Canada),0
3519,5.68332024802447e+17,1.0,Lost Luggage,1.0,United,ellieINchicago,0.0,unit lose luggag hotelstonight lose reserv 10 hour travel day want get startingbloc,"[34.06978184, -117.57752166]",2015-02-19 00:51:28 -0800,"Austin, Texas",Central Time (US & Canada),0
5748,5.68753398100693e+17,0.6284,,0.0,Southwest,Kay2run,0.0,southwestair hi winter wx advisori issu stl snow amp ice amp cold oh issu travel advisori,"[30.2711286, -97.7436995]",2015-02-20 04:45:51 -0800,"Austin, Texas",Central Time (US & Canada),1
2240,5.69300959911768e+17,1.0,Customer Service Issue,0.63,United,seansegal,0.0,unit 6 minut board b12 ord sign gate agent littl help,"[40.7587979, -73.9623427]",2015-02-21 17:01:40 -0800,New York,Eastern Time (US & Canada),0
2015,5.69474700386046e+17,0.6421,,0.0,United,docambrose97,0.0,unit bag refer id number ind43728m thank look,"[41.8755616, -87.6244212]",2015-02-22 04:32:03 -0800,Chicago,,2
1745,5.69606016070844e+17,0.3398,Can't Tell,0.3398,United,emrichards,0.0,unit ill tri mileag program histor lifelin us worldhungri travel moder mean,"[30.2711286, -97.7436995]",2015-02-22 13:13:51 -0800,"Austin, Texas",Central Time (US & Canada),0
7880,5.69121160149012e+17,1.0,,0.6307488939105613,Delta,mike_baskin,0.0,jetblu thank get boston earli tuftsenergyconf break barrier clean energi futur,"[33.7489924, -84.3902644]",2015-02-21 05:07:12 -0800,"Atlanta, Georgia",,2
2779,5.68903082765001e+17,0.6202,,0.6307488939105613,United,yuethomas,0.0,unit ok thank clarif,"[37.7790262, -122.419906]",2015-02-20 14:40:39 -0800,"San Francisco, California",Pacific Time (US & Canada),1
1544,5.69669516185063e+17,1.0,Can't Tell,1.0,United,djflacoflash,0.0,unit sure,"[41.8755616, -87.6244212]",2015-02-22 17:26:11 -0800,"Chicago, Illinois",,0
3927,5.67957027093246e+17,1.0,,0.6307488939105613,United,TheRealDJAlaska,0.0,unit allow bring duffl bag back pack carri person item fli ny,"[40.7587979, -73.9623427]",2015-02-18 00:01:22 -0800,New York,Eastern Time (US & Canada),1
157,5.6957294238165e+17,1.0,Customer Service Issue,0.6983,Virgin America,paulnakada,0.0,virginamerica problem flight book problem web site keep give error contact phone phone 30 minut wait,"[37.7790262, -122.419906]",2015-02-22 11:02:26 -0800,"San Francisco, California",Pacific Time (US & Canada),0
4886,5.69668677731275e+17,0.6559,,0.6307488939105613,Southwest,MrDockery_,0.0,southwestair heart cp statu sure would nice though,"[30.2711286, -97.7436995]",2015-02-22 17:22:51 -0800,Austin,Central Time (US & Canada),2
6004,5.684380185723e+17,0.6596,,0.6307488939105613,Southwest,cigaradventures,0.0,southwestair thank prompt respons email late flightr today,"[30.2711286, -97.7436995]",2015-02-19 07:52:39 -0800,"Austin, Texas",Central Time (US & Canada),2
10774,5.68887349481861e+17,1.0,Lost Luggage,1.0,US Airways,NatureNerdness,0.0,usairway wish luggag 2 day pay way st thoma san juan spent extra mess,"[46.3144754, 11.0480288]",2015-02-20 13:38:08 -0800,,,0
11259,5.68265355115815e+17,0.6472,,0.0,US Airways,RuelBass,0.0,usairway thank fill claim hope bag tomorrow,"[40.7587979, -73.9623427]",2015-02-18 20:26:33 -0800,"New York City, New York",Eastern Time (US & Canada),2
10721,5.68940264020005e+17,0.6735,Can't Tell,0.3469,US Airways,masonkesner,0.0,usairway follow experi,"[30.2711286, -97.7436995]",2015-02-20 17:08:23 -0800,"Austin, Texas",Central Time (US & Canada),0
2600,5.69008601009762e+17,1.0,Customer Service Issue,0.6804,United,johnwoodRTR,0.0,unit reserv desk told said plenti seat,"[39.83426941, -104.69960636]",2015-02-20 21:39:56 -0800,"New York City, New York",Eastern Time (US & Canada),0
2468,5.69186566247051e+17,1.0,Lost Luggage,0.6785,United,gehandabare,0.0227272727272727,unit bag arriv sure miss custom focus day use fli continentalair1 here hope unit wake,"[40.7587979, -73.9623427]",2015-02-21 09:27:07 -0800,New York,Eastern Time (US & Canada),0
3406,5.68462632719491e+17,1.0,Customer Service Issue,0.6664,United,PAIGER33,0.0454545454545454,unit unfortun doesnt help autom comput,"[30.2711286, -97.7436995]",2015-02-19 09:30:27 -0800,Austin,Central Time (US & Canada),0
11797,5.67754593434874e+17,0.6632,,0.0,US Airways,zachupton,0.0,usairway pleas hold 3923 see cant get first plane quick enough,"[46.3144754, 11.0480288]",2015-02-17 10:36:58 -0800,,,1
3198,5.68602007583355e+17,1.0,,0.6307488939105613,United,kgbates,0.0,unit got lost kindl mail thank,"[30.2711286, -97.7436995]",2015-02-19 18:44:17 -0800,Austin,Central Time (US & Canada),2
7099,5.69937664964743e+17,1.0,,0.6307488939105613,Delta,thewhitneyyoung,0.0,jetblu sent,"[37.7790262, -122.419906]",2015-02-23 11:11:42 -0800,"San Francisco, California",Pacific Time (US & Canada),1
7725,5.69305409925874e+17,1.0,,0.6307488939105613,Delta,comicshans,0.0,jetblu want give warm thank crew logan airport still get dc area cancel flightlat morn,"[45.1960403, -63.1653789]",2015-02-21 17:19:21 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),2
5526,5.68925459540345e+17,1.0,,0.6307488939105613,Southwest,jnlerner,0.0,southwestair happi final put southwestairlin board pass passbook make life much easier,"[37.7790262, -122.419906]",2015-02-20 16:09:34 -0800,"San Francisco, California",Pacific Time (US & Canada),2
2971,5.68810874204328e+17,1.0,Lost Luggage,0.6915,United,ParsnipButter,0.0,unit ye still dont know ive told might flight one confirm,"[41.8755616, -87.6244212]",2015-02-20 08:34:15 -0800,Chicago,,0
7061,5.69945380198203e+17,1.0,,0.6307488939105613,Delta,kbosspotter,0.0,jetblu check tomorrow morn flight wen automat add passbook,"[45.1960403, -63.1653789]",2015-02-23 11:42:22 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),1
6907,5.7004233957564e+17,0.3548,Flight Booking Problems,0.3548,Delta,sharkb8t,0.0,jetblu navig 2 rebook due flu amp ice visit mother cs rep help patient friendli,"[40.7587979, -73.9623427]",2015-02-23 18:07:39 -0800,"New York City, New York",Eastern Time (US & Canada),0
1484,5.69702566126326e+17,1.0,Customer Service Issue,0.6856,United,raisas91,0.0,unit got noth dissapoint,"[41.8755616, -87.6244212]",2015-02-22 19:37:30 -0800,Chicago,,0
8992,5.70296212336865e+17,0.6863,Late Flight,0.3585,US Airways,UyonJ,0.0,usairway said way get plane leav would make connect 75 fee instead earlier late flightr,"[46.3144754, 11.0480288]",2015-02-24 10:56:27 -0800,,,0
3487,5.68385303267783e+17,0.6969,,0.0,United,jchatelain,0.0,unit hi book flight yesterday receiv email w confirm number today got error activ flight segment,"[48.8534951, 2.3483915]",2015-02-19 04:23:11 -0800,Paris,Paris,1
2528,5.69128289178153e+17,0.6883,Customer Service Issue,0.35,United,AviNewYork,0.0,unit busi cell phone,"[18.47233225, -68.39941165]",2015-02-21 05:35:32 -0800,New York,Eastern Time (US & Canada),0
2823,5.68883108377809e+17,1.0,,0.6307488939105613,United,Bigmenk65,0.0,unit ticket refund purchas brother flycould use refund credit fli respond,"[41.8755616, -87.6244212]",2015-02-20 13:21:17 -0800,Chicago,,1
9128,5.70196428364112e+17,1.0,Can't Tell,0.678,US Airways,ucbearcatdad,0.0,usairway sinc jan 22 10 flight disrespect clt flt 2063 250pm 18feb dca ask herba question,"[46.3144754, 11.0480288]",2015-02-24 04:19:56 -0800,,,0
7952,5.68932998051017e+17,1.0,,0.6307488939105613,Delta,greggweiss,0.0,jetblu dmd confirm code thank help mommi daddi kid appreci,"[40.7587979, -73.9623427]",2015-02-20 16:39:31 -0800,"New York City, New York",Eastern Time (US & Canada),2
4617,5.69977857755234e+17,0.7053,Can't Tell,0.7053,Southwest,rcymozart,0.0,southwestair sent look function app though one click action,"[37.7790262, -122.419906]",2015-02-23 13:51:25 -0800,"San Francisco, California",Pacific Time (US & Canada),0
3048,5.68773648724525e+17,1.0,,0.6307488939105613,United,lskingdavis,0.0,unit spite flight delay great custom servic provid janet baggag employe karen 2 wonder employe unit,"[41.8755616, -87.6244212]",2015-02-20 06:06:19 -0800,Chicago,,2
2684,5.68955862124863e+17,0.6963,,0.0,United,kevinkugler,0.0,unit dont know last name karen call center terrif friendli help terrif repres kudo,"[30.2711286, -97.7436995]",2015-02-20 18:10:22 -0800,"Austin, Texas",Central Time (US & Canada),2
752,5.70100214733738e+17,0.3579,Customer Service Issue,0.3579,United,ajpape,0.0,unit bright side would keep promis made hope your good night thank,"[39.7392364, -104.984862]",2015-02-23 21:57:37 -0800,"Denver, Colorado",Mountain Time (US & Canada),0
10664,5.68996855566246e+17,0.3517,,0.0,US Airways,SweetingR,0.0,usairway dont worri found hotel 45min away got around 1130pm problem,"[40.7587979, -73.9623427]",2015-02-20 20:53:16 -0800,"New York City, New York",Eastern Time (US & Canada),2
7118,5.699305226774e+17,0.6532,,0.6307488939105613,Delta,A_Geechi,0.0,rt jetblu fleet fleek,"[40.7587979, -73.9623427]",2015-02-23 10:43:20 -0800,"New York City, New York",Eastern Time (US & Canada),1
5092,5.69351618522706e+17,1.0,,0.6307488939105613,Southwest,tbat08,0.0,southwestair thank get home denver tonight despit snow,"[30.2711286, -97.7436995]",2015-02-21 20:22:58 -0800,"Austin, Texas",Central Time (US & Canada),2
10465,5.69274195332325e+17,1.0,Customer Service Issue,0.6606,US Airways,Paigers987,0.0,usairway disappoint toll free number terribl custom servic flight cancel flightl would like get home,"[45.1960403, -63.1653789]",2015-02-21 15:15:19 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),0
7106,5.69936426902688e+17,0.6596,,0.6307488939105613,Delta,esrce_,0.0,jetblu fleet fleek happen,"[40.7587979, -73.9623427]",2015-02-23 11:06:47 -0800,New York,Eastern Time (US & Canada),1
9905,5.69621548446958e+17,0.6742,,0.0,US Airways,brianmka,0.0,usairway good luck get cool,"[30.2711286, -97.7436995]",2015-02-22 14:15:34 -0800,"Austin, Texas",Central Time (US & Canada),1
11190,5.68447062976524e+17,1.0,Late Flight,1.0,US Airways,CruiseEditor,0.0,usairway what happen 1217 phl lax 3 hr delay poor commun,"[40.7587979, -73.9623427]",2015-02-19 08:28:35 -0800,"New York City, New York",Eastern Time (US & Canada),0
8457,5.68241460279181e+17,0.684,Can't Tell,0.684,Delta,bradingalls,0.0,jetblu tweet closepwc get word,"[33.7489924, -84.3902644]",2015-02-18 18:51:36 -0800,Atlanta,,0
6906,5.70042533679657e+17,0.3523,Can't Tell,0.3523,Delta,borywrites,0.0,see start nytim rt jetblu fleet fleek,"[40.7587979, -73.9623427]",2015-02-23 18:08:25 -0800,"New York City, New York",Eastern Time (US & Canada),0
4615,5.69978197284131e+17,0.6907,,0.0,Southwest,jlivingood,0.0,southwestair idea tsa precheck isnt show next flight tomorrow number profil,"[40.7587979, -73.9623427]",2015-02-23 13:52:46 -0800,"New York City, New York",Eastern Time (US & Canada),1
165,5.69494748341408e+17,1.0,Customer Service Issue,0.7002,Virgin America,Gr8Fratsby,0.0,virginamerica im disappoint agent design silver statu check line dulles_airport close assist paseng,"[40.7587979, -73.9623427]",2015-02-22 05:51:43 -0800,"New York City, New York",Eastern Time (US & Canada),0
1090,5.69930630059975e+17,1.0,,0.6307488939105613,United,tmarsh83,0.0,unit thank liter call preboard ran,"[41.8755616, -87.6244212]",2015-02-23 10:43:45 -0800,"Chicago, Illinois",,2
4698,5.69924243946738e+17,1.0,Flight Booking Problems,0.3789,Southwest,CravenMorhead,0.0,southwestair disappoint blatant disregard busi select custom becom problem that push,"[39.7392364, -104.984862]",2015-02-23 10:18:23 -0800,Denver,Mountain Time (US & Canada),0
1123,5.69920593597895e+17,1.0,Customer Service Issue,0.6906,United,_mhertz,0.0227272727272727,unit pointless tweet least americanair ask follow tri resolv,"[37.7790262, -122.419906]",2015-02-23 10:03:52 -0800,San Francisco,Pacific Time (US & Canada),0
8249,5.68558887290442e+17,1.0,Bad Flight,0.699,Delta,superhilarious,0.0,jetblu tri take stuff seat front bug throughout flight didnt feel safe,"[30.2711286, -97.7436995]",2015-02-19 15:52:56 -0800,Austin,Central Time (US & Canada),0
5615,5.68858239372104e+17,0.6563,,0.6307488939105613,Southwest,patrickisarobot,0.0,southwestair okay thank also get tweet earlier 15 hr ago say amp send dm delet,"[39.7392364, -104.984862]",2015-02-20 11:42:27 -0800,"Denver, Colorado",Mountain Time (US & Canada),1
1365,5.69762463811383e+17,0.6534,Cancelled Flight,0.6534,United,pdxmucci,0.0,unit happen delta took care us peac,"[41.8755616, -87.6244212]",2015-02-22 23:35:31 -0800,"Chicago, Illinois",,0
10131,5.69526164575924e+17,0.7149,,0.0,US Airways,RobinCBNNews,0.0,usairway pleas thank melli cae tammi baggag claim clt 4 excel custom servic 2day complaint,"[46.3144754, 11.0480288]",2015-02-22 07:56:33 -0800,,,2
7311,5.6967251056597e+17,0.67,,0.6307488939105613,Delta,nooshies,0.0,jetblu abcnetwork pleas give jetblu permiss world im miss oscar right aw whyabcwhi,"[40.7587979, -73.9623427]",2015-02-22 17:38:05 -0800,"New York City, New York",Eastern Time (US & Canada),2
7085,5.6993884815693e+17,1.0,,0.6307488939105613,Delta,findyaedges,0.0,know rt jetblu fleet fleek,"[30.2711286, -97.7436995]",2015-02-23 11:16:25 -0800,"Austin, Texas",Central Time (US & Canada),1
1507,5.69693689766908e+17,1.0,,0.6307488939105613,United,nottooshABBYYYY,0.0,unit chanc flight ewr pit cancel flight tomorrow,"[45.1960403, -63.1653789]",2015-02-22 19:02:14 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),1
4139,5.67808255566602e+17,0.7083,,0.0,United,ColtSTaylor,0.0,unit well la 2hr car ride dark palm spring technic mayb ill get bump 1st class den phl friday,"[39.85861725, -104.67232956]",2015-02-17 14:10:12 -0800,"Chicago, Illinois",,1
7689,5.69344334761316e+17,1.0,Can't Tell,0.6556,Delta,FrancoIKU,0.0,jetblu horribl job jfkyou need rethink put rout togeth unprofession,"[30.2711286, -97.7436995]",2015-02-21 19:54:01 -0800,"Austin, Texas",Central Time (US & Canada),0
2193,5.69321654842565e+17,0.3603,Late Flight,0.3603,United,c4pyro,0.0,unit 4 us standbi houston tomorrow flight calgari could get us one two would help,"[41.8755616, -87.6244212]",2015-02-21 18:23:54 -0800,Chicago,,0
1098,5.69928277613257e+17,1.0,Late Flight,1.0,United,tmarsh83,0.0,unit ua5396 wait im ground tri get gate move b crap,"[41.8755616, -87.6244212]",2015-02-23 10:34:24 -0800,"Chicago, Illinois",,0
5346,5.69175548632699e+17,1.0,Flight Booking Problems,0.6593,Southwest,kenziemarie92,0.0,southwestair wait almost 3 hour tri rebook flight pleas help us get someon,"[39.7392364, -104.984862]",2015-02-21 08:43:20 -0800,"Denver, Colorado",Mountain Time (US & Canada),0
830,5.70059605662835e+17,1.0,Can't Tell,0.6305,United,_mhertz,0.0,unit americanair spent hundr rectifi situat guy go quiet,"[37.7790262, -122.419906]",2015-02-23 19:16:15 -0800,San Francisco,Pacific Time (US & Canada),0
3321,5.68527517910319e+17,0.6712,,0.0,United,jeggers,0.0,unit thank make sure hear messag,"[40.7587979, -73.9623427]",2015-02-19 13:48:17 -0800,"New York City, New York",Eastern Time (US & Canada),2
10641,5.69033300662219e+17,1.0,Late Flight,1.0,US Airways,yvonneokaka,0.0,usairway americanair flight 849 four subsequ delay destroy travel plan even look resolv matter,"[-0.2201641, -78.5123274]",2015-02-20 23:18:05 -0800,Quito,Quito,0
10068,5.69551374867939e+17,1.0,Late Flight,1.0,US Airways,JoanEisenstodt,0.0,usairway uh yeah flight board amp 1 hr late flightr still sit updat 4435 dca,"[40.7587979, -73.9623427]",2015-02-22 09:36:44 -0800,"New York City, New York",Eastern Time (US & Canada),0
358,5.68491256508232e+17,1.0,,0.6307488939105613,Virgin America,alexster4324,0.0,virginamerica promot product problem southwest recommend noneoth best,"[37.5780965, -122.3473099]",2015-02-19 11:24:12 -0800,Burlingame,,2
4849,5.69683334311367e+17,1.0,Late Flight,0.6392,Southwest,ShortyGorham,0.0,southwestair delay pay 77770 bs a1 ticket board flight earli im last board middl seat wast,"[32.7762719, -96.7968559]",2015-02-22 18:21:05 -0800,"Dallas, Texas",,0
6165,5.68169837878485e+17,0.6374,,0.0,Southwest,thisnamerocks2,0.0,southwestair luckili peopl work bso chicago midway attent found bag punta cana,"[32.7762719, -96.7968559]",2015-02-18 14:07:00 -0800,"Dallas, Texas",,2
7683,5.69346433305993e+17,0.6926,,0.0,Delta,brycecollins123,0.0,jetblu suppos chang near futur,"[33.7489924, -84.3902644]",2015-02-21 20:02:22 -0800,Atlanta,,1
4738,5.69889885651235e+17,1.0,Customer Service Issue,1.0,Southwest,rcymozart,0.0,southwestair password reset email incred slow arriv today check spam folder web site say minut 15,"[37.7790262, -122.419906]",2015-02-23 08:01:51 -0800,"San Francisco, California",Pacific Time (US & Canada),0
129,5.69643262459269e+17,0.6535,,0.0,Virgin America,lawyang588,0.0,virginamerica flight 882 cancel flightl,"[37.5780965, -122.3473099]",2015-02-22 15:41:51 -0800,Burlingame,,1
757,5.70096448571732e+17,1.0,Customer Service Issue,1.0,United,real_steve_ward,0.0,unit thank might want fix line custom care team current respond inquiri within 710 busi day,"[40.7587979, -73.9623427]",2015-02-23 21:42:39 -0800,"New York City, New York",Eastern Time (US & Canada),0
1017,5.69964582606934e+17,1.0,Can't Tell,0.3389,United,politicsci,0.0,unit cant leav tarmac unit gate agent agre head count 20 min count 100 peopl max epicfailunit,"[41.8755616, -87.6244212]",2015-02-23 12:58:40 -0800,Chicago,,0
2824,5.68882789082223e+17,1.0,Late Flight,0.6522,United,andreamvdlg,0.0227272727272727,unit besid fact one week ago delay 18 hour impress,"[40.7587979, -73.9623427]",2015-02-20 13:20:00 -0800,"New York City, New York",Eastern Time (US & Canada),0
6111,5.68220313370014e+17,1.0,,0.6307488939105613,Southwest,FNCNerd,0.0,southwestair thank repli sent conf love aviat southwest want 18th fli swa day,"[30.2711286, -97.7436995]",2015-02-18 17:27:34 -0800,"Austin, Texas",Central Time (US & Canada),2
6585,5.67769620648829e+17,0.6591,,0.6307488939105613,Southwest,TomVH,0.0,southwestair thank respons got get point onto reward account,"[40.7587979, -73.9623427]",2015-02-17 11:36:40 -0800,"New York City, New York",Eastern Time (US & Canada),1
1163,5.69908928667996e+17,1.0,Flight Attendant Complaints,0.3469,United,unvoiced,0.0,unit forc us check babi bag overbook flight complain wife need much babi unit babi meal,"[25.0375198, 121.5636796]",2015-02-23 09:17:31 -0800,Taipei,Taipei,0
1181,5.69903812569276e+17,1.0,,0.6307488939105613,United,kristen_e_short,0.0,unit understood thank tri reach sooner,"[30.2711286, -97.7436995]",2015-02-23 08:57:11 -0800,"Austin, Texas",Central Time (US & Canada),2
10394,5.69335998083174e+17,1.0,Late Flight,1.0,US Airways,BUsoccer,0.0,usairway worst trip ever wish pilot wouldv let plane 12pm 1st delay 1030pm still sit runway,"[-0.2201641, -78.5123274]",2015-02-21 19:20:54 -0800,Quito,Quito,0
3947,5.67927503718732e+17,1.0,Customer Service Issue,0.6947,United,jamescmcpherson,0.0,unit wtf usernam andor email addr signin still unavail tri login sinc sunday,"[-27.4689682, 153.0234991]",2015-02-17 22:04:03 -0800,Brisbane,Brisbane,0
6732,5.67713868747903e+17,1.0,Customer Service Issue,0.6721,Southwest,CBSsoxfan,0.0,southwestair husband hold 25 hr got disconnectednew wait 30 min cant confirm re due fact book line nut,"[32.7762719, -96.7968559]",2015-02-17 07:55:08 -0800,"Dallas, Texas",,0
3492,5.68380302114087e+17,1.0,Customer Service Issue,0.6933,United,DMSHIPMAN915,0.0,unit ewr ppl told call 1800 2xday sinc monday still layov loc ref tho help appreci,"[41.8755616, -87.6244212]",2015-02-19 04:03:18 -0800,"Chicago, Illinois",,0
3955,5.67919961055711e+17,0.6475,,0.0,United,GregoryTheGr8,0.0,unit even multipli ticket price still never equal amount mile travel even transatlant flight,"[37.7790262, -122.419906]",2015-02-17 21:34:04 -0800,"San Francisco, California",Pacific Time (US & Canada),1
435,5.68068513224655e+17,1.0,,0.6307488939105613,Virgin America,0504Traveller,0.0,virginamerica battl southwestair dallaslovefieldaustinairport rout via usatoday,"[30.2711286, -97.7436995]",2015-02-18 07:24:22 -0800,Austin,Central Time (US & Canada),1
4064,5.67844362601697e+17,1.0,,0.6307488939105613,United,TroopSwapWife,0.0,unit met custom servic arriv flight ua3787 pvdiad thank guy realli handl storm,"[45.1960403, -63.1653789]",2015-02-17 16:33:40 -0800,"Nova Scotia, Canada",Atlantic Time (Canada),2
5278,5.69220096490484e+17,1.0,Customer Service Issue,1.0,Southwest,sgodsay,0.0,southwestair answer right away new re cant rebook peopl suppos leav today worst custom servic,"[-0.2201641, -78.5123274]",2015-02-21 11:40:21 -0800,Quito,Quito,0
7977,5.68911101146092e+17,0.6874,,0.6307488939105613,Delta,Rowe0neTen,0.0,jetblu imma need hook tho,"[37.7790262, -122.419906]",2015-02-20 15:12:31 -0800,"San Francisco, California",Pacific Time (US & Canada),1
5484,5.68951506042425e+17,0.6791,,0.6307488939105613,Southwest,Gumbogirl,0.0,southwestair luve sjc gate 23 agent board flight 372 dal didnt get name repres brand well,"[37.7790262, -122.419906]",2015-02-20 17:53:04 -0800,"San Francisco, California",Pacific Time (US & Canada),2
3003,5.68802906280845e+17,0.6856,,0.0,United,jbone3353,0.0,unit need breakdown intern surcharg flight cover pleas help,"[37.7790262, -122.419906]",2015-02-20 08:02:35 -0800,San Francisco,Pacific Time (US & Canada),1
11151,5.68475947617411e+17,1.0,,0.6307488939105613,US Airways,Darren_howudoin,0.0,usairway remind 228 well tweet americanair look 4ward follow back,"[40.7587979, -73.9623427]",2015-02-19 10:23:22 -0800,"New York City, New York",Eastern Time (US & Canada),1
3324,5.68527292135133e+17,1.0,Customer Service Issue,1.0,United,MissMcB76,0.0,unit deni call got hung speak manag second call,"[41.8755616, -87.6244212]",2015-02-19 13:47:23 -0800,"Chicago, Illinois",,0
10316,5.6937337598815e+17,1.0,Customer Service Issue,1.0,US Airways,realmattberry,0.0,usairway _robpric tri 56 hour get help conting plan non exist,"[40.7587979, -73.9623427]",2015-02-21 21:49:25 -0800,"New York City, New York",Eastern Time (US & Canada),0
2731,5.68930692551221e+17,1.0,Can't Tell,0.684,United,thebadvillain,0.0227272727272727,unit know use twitter bro termin look like bosnia here anoth pic,"[41.8755616, -87.6244212]",2015-02-20 16:30:21 -0800,Chicago,,0
11208,5.68431753272168e+17,0.6875,Customer Service Issue,0.6875,US Airways,JeffreyWhitmore,0.0,usairway im tri merg freq flyer acct keep get error messag machin call provid help,"[46.3144754, 11.0480288]",2015-02-19 07:27:45 -0800,,,0
954,5.69989661713666e+17,0.6337,Lost Luggage,0.3334,United,rhyminanstealin,0.0,unit tweet id number wont reveal home address anyon web,"[30.2711286, -97.7436995]",2015-02-23 14:38:19 -0800,"Austin, Texas",Central Time (US & Canada),0
4928,5.69644213224149e+17,1.0,,0.6307488939105613,Southwest,hustler4life_,0.0,southwestair leav bur ten minut late flight arriv sjc minut suppos impress gettingbett,"[37.7790262, -122.419906]",2015-02-22 15:45:38 -0800,San Francisco,Pacific Time (US & Canada),2
7817,5.69230515833856e+17,1.0,,0.6307488939105613,Delta,Southbeachpapi,0.0,jetblu thank updat,"[33.7489924, -84.3902644]",2015-02-21 12:21:45 -0800,"Atlanta, Georgia",,2
4047,5.67852278893416e+17,0.6837,,0.6307488939105613,United,DanielBmxUs,0.0,unit want plane dad,"[40.7587979, -73.9623427]",2015-02-17 17:05:08 -0800,"New York City, New York",Eastern Time (US & Canada),1
1005,5.69967841727943e+17,1.0,,0.6307488939105613,United,DavidAlfieWard,0.0,unit hi guy gener enquir email address pleas thank david,"[41.8755616, -87.6244212]",2015-02-23 13:11:37 -0800,"Chicago, Illinois",,1
138,5.6962010238935e+17,0.7011,,0.6307488939105613,Virgin America,HollywoodHotMom,0.0,virginamerica alway xoxo,"[37.7790262, -122.419906]",2015-02-22 14:09:50 -0800,"San Francisco, California",Pacific Time (US & Canada),2
566,5.70275153860387e+17,1.0,Lost Luggage,0.6563,United,Joestudent11,0.0,unit flew telaviv paid 100 third suitcas didnt even make plane besid impolit servic,"[31.7788242, 35.2257626]",2015-02-24 09:32:46 -0800,Jerusalem,Jerusalem,0
496,5.67744381432517e+17,1.0,Customer Service Issue,0.6737,Virgin America,texasjuls,0.0,virginamerica group got cancel flightlat fee waiv cant ticket book 218 rep help either,"[30.2711286, -97.7436995]",2015-02-17 09:56:23 -0800,"Austin, Texas",Central Time (US & Canada),0
