,tweet_id,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,__target__
8666,5.68052101504373e+17,1.0,nan,0.6307488939105613,Delta,kessler,0.0,jetblu thank listen doesnt mean dont appreci,"[40.7587979, -73.9623427]",2015-02-18 06:19:09 -0800,"New York City, New York",Eastern Time (US & Canada),2
8667,5.68051199565533e+17,1.0,Customer Service Issue,0.6592,Delta,MerrickRealtor,0.0,jetblu taken care drop call total half hour wait love jetblu,"[40.7127281, -74.0060152]",2015-02-18 06:15:34 -0800,America/New_York,America/New_York,0
8668,5.68045949999661e+17,1.0,nan,0.6307488939105613,Delta,MyPowerPose,0.0,jetblu thank incred custom svc gate flight mint experi magic,"[34.395342, -111.763275]",2015-02-18 05:54:42 -0800,Arizona,Arizona,2
8669,5.68045766280933e+17,0.6663,nan,0.0,Delta,noplasticshower,0.0,thank jetblu next see slog jfk citi goe,"[33.7489924, -84.3902644]",2015-02-18 05:53:59 -0800,"Atlanta, Georgia",nan,2
8670,5.68045665185452e+17,1.0,nan,0.6307488939105613,Delta,BrianWalkerCHI,0.0,jetblu social media take flight fli likeagirl brand lesson learn smm brand,"[30.2711286, -97.7436995]",2015-02-18 05:53:35 -0800,"Austin, Texas",Central Time (US & Canada),1
8671,5.68045397408662e+17,1.0,nan,0.6307488939105613,Delta,MerrickRealtor,0.0,jetblu lekvhg want see cost would chang 430 flight,"[40.7127281, -74.0060152]",2015-02-18 05:52:31 -0800,America/New_York,America/New_York,1
8672,5.68044610955682e+17,1.0,Late Flight,0.3478,Delta,dannygilbs,0.0,jetblu stood last night im give second chanc im boy tweet airlin ask fli home,"[40.7587979, -73.9623427]",2015-02-18 05:49:23 -0800,"New York City, New York",Eastern Time (US & Canada),0
8673,5.6804297585662e+17,1.0,Customer Service Issue,1.0,Delta,MerrickRealtor,0.0,jetblu wait 15 min got disconnect,"[40.7127281, -74.0060152]",2015-02-18 05:42:53 -0800,America/New_York,America/New_York,0
8674,5.68041225174954e+17,1.0,nan,0.6307488939105613,Delta,ErinMBarlow,0.0,jetblu huge thank crew flight 1348 flew dca sju monday night snow could plane,"[18.22245647, -63.00369733]",2015-02-18 05:35:56 -0800,New York,Eastern Time (US & Canada),2
8675,5.68041161652343e+17,1.0,Customer Service Issue,1.0,Delta,MerrickRealtor,0.0,jetblu cant make chang websit still charg 25 dollar use phone,"[40.7127281, -74.0060152]",2015-02-18 05:35:41 -0800,America/New_York,America/New_York,0
8676,5.68041051182617e+17,1.0,nan,0.6307488939105613,Delta,ErinMBarlow,0.0,jetblu plan btw excel servic crew dca sju sxm,"[18.22245647, -63.00369733]",2015-02-18 05:35:14 -0800,New York,Eastern Time (US & Canada),2
8677,5.68039128001937e+17,1.0,nan,0.6307488939105613,Delta,ErinMBarlow,0.0,jetblu ye ye great trip thank lift,"[18.22245747, -63.00369895]",2015-02-18 05:27:36 -0800,New York,Eastern Time (US & Canada),2
8678,5.68036279989858e+17,1.0,nan,0.6307488939105613,Delta,KarlMiller,0.022727272727272728,jetblu hotspot free wifi make happi jfk itsthelittleth,"[30.2711286, -97.7436995]",2015-02-18 05:16:17 -0800,"Austin, Texas",Central Time (US & Canada),2
8679,5.68034012930937e+17,1.0,Customer Service Issue,0.6788,Delta,rjburnsva,0.0,jetblu agent iad compound problem make announc jetbluemess,"[40.7587979, -73.9623427]",2015-02-18 05:07:16 -0800,New York,Eastern Time (US & Canada),0
8680,5.68031723004555e+17,1.0,Can't Tell,0.6334,Delta,bmose14,0.0,jetblu head page longer exist,"[40.7587979, -73.9623427]",2015-02-18 04:58:10 -0800,"New York City, New York",Eastern Time (US & Canada),0
8681,5.68029763438187e+17,0.6469,nan,0.6307488939105613,Delta,philpete,0.0,jetblu deal,"[51.5073359, -0.12765]",2015-02-18 04:50:23 -0800,London,London,1
8682,5.68028497001591e+17,0.6667,nan,0.6307488939105613,Delta,philpete,0.0,jetblu drwinston001 think well need selfi proof,"[51.5073359, -0.12765]",2015-02-18 04:45:21 -0800,London,London,1
8683,5.68027668026937e+17,0.6919,Can't Tell,0.6919,Delta,drwinston001,0.0,jetblu philpet wonder that pilot tweet back legal tweet fli plane front stop suddenli,"[51.5073359, -0.12765]",2015-02-18 04:42:04 -0800,London,London,0
8684,5.6802744305272e+17,1.0,nan,0.6307488939105613,Delta,philpete,0.0,jetblu gorgeou day hope flight back tomorrow pleasant thank,"[51.5073359, -0.12765]",2015-02-18 04:41:10 -0800,London,London,2
8685,5.68025019068109e+17,1.0,Cancelled Flight,0.6545,Delta,rjburnsva,0.0,jetblu say updat dont work dont get paid jet blue money flight argh,"[40.7587979, -73.9623427]",2015-02-18 04:31:32 -0800,New York,Eastern Time (US & Canada),0
8686,5.68023553548923e+17,0.6277,Can't Tell,0.6277,Delta,rjburnsva,0.0,jetblu news gate option,"[40.7587979, -73.9623427]",2015-02-18 04:25:43 -0800,New York,Eastern Time (US & Canada),0
8687,5.6802030451087e+17,0.6507,nan,0.6307488939105613,Delta,heyjdoan,0.0,jetblu okayim actual tea kinda guy anyway thank,"[40.7587979, -73.9623427]",2015-02-18 04:12:48 -0800,"New York City, New York",Eastern Time (US & Canada),2
8688,5.68018490331931e+17,1.0,Late Flight,0.6657,Delta,rjburnsva,0.0,jetblu well im glad got 5 sit airport place els id rather,"[40.7587979, -73.9623427]",2015-02-18 04:05:36 -0800,New York,Eastern Time (US & Canada),0
8689,5.68017916161085e+17,0.6628,Customer Service Issue,0.357,Delta,MerrickRealtor,0.0,jetblu guess call someon,"[40.7127281, -74.0060152]",2015-02-18 04:03:19 -0800,America/New_York,America/New_York,0
8690,5.68016314457047e+17,1.0,Late Flight,1.0,Delta,rjburnsva,0.0,jetblu 730 645 schedul,"[40.7587979, -73.9623427]",2015-02-18 03:56:57 -0800,New York,Eastern Time (US & Canada),0
8691,5.68014845062332e+17,1.0,Late Flight,1.0,Delta,rjburnsva,0.0,jetblu 1408 iad jfk still hasnt board what today excus gon na get work,"[40.7587979, -73.9623427]",2015-02-18 03:51:06 -0800,New York,Eastern Time (US & Canada),0
8692,5.68014723926626e+17,1.0,Can't Tell,0.3823,Delta,IsaacKarmel,0.0,jetblu everi time fli jfk even speed doesnt work wait 10 min nogood,"[33.7489924, -84.3902644]",2015-02-18 03:50:38 -0800,Atlanta,nan,0
8693,5.68011010029838e+17,0.6703,nan,0.6307488939105613,Delta,MerrickRealtor,0.0,jetblu chang flight alreadi print board pass,"[40.7127281, -74.0060152]",2015-02-18 03:35:52 -0800,America/New_York,America/New_York,1
8694,5.68008802865275e+17,1.0,nan,0.6307488939105613,Delta,KarlaBaerga,0.0,jetblu alway pleasur,"[-0.2201641, -78.5123274]",2015-02-18 03:27:06 -0800,Quito,Quito,2
8695,5.68005720026661e+17,0.6444,nan,0.6307488939105613,Delta,yosoyfelixx_,0.0,jetblu love,"[33.7489924, -84.3902644]",2015-02-18 03:14:51 -0800,Atlanta,nan,2
8696,5.67995970232795e+17,1.0,nan,0.6307488939105613,Delta,JetBlueNews,0.0,jetblu dump amex nassau news live,"[-33.8698439, 151.2082848]",2015-02-18 02:36:06 -0800,Sydney,Sydney,1
8697,5.67992830943224e+17,1.0,nan,0.6307488939105613,Delta,superstarpromo1,0.0,jetblu _justdippin_ drop new video upcom project thetakeov produc yponthebeat rt,"[33.7489924, -84.3902644]",2015-02-18 02:23:38 -0800,"Atlanta, Georgia",nan,1
8698,5.67980868997763e+17,1.0,nan,0.6307488939105613,Delta,JetBlueNews,0.0,jetblu end partnership american express,"[-33.8698439, 151.2082848]",2015-02-18 01:36:06 -0800,Sydney,Sydney,1
8699,5.67973066929615e+17,0.6872,nan,0.6307488939105613,Delta,JetBlueNews,0.0,jetblu mark 15th birthday bluman paint job dallas_new blog,"[-33.8698439, 151.2082848]",2015-02-18 01:05:06 -0800,Sydney,Sydney,1
8700,5.67965767808864e+17,1.0,nan,0.6307488939105613,Delta,JetBlueNews,0.0,jetblu ceo battl appeas passeng wall street,"[-33.8698439, 151.2082848]",2015-02-18 00:36:05 -0800,Sydney,Sydney,1
8701,5.67950666578031e+17,1.0,nan,0.6307488939105613,Delta,JetBlueNews,0.0,jetblu chang air travel investor bloombergnew,"[-33.8698439, 151.2082848]",2015-02-17 23:36:05 -0800,Sydney,Sydney,1
8702,5.67947508208378e+17,0.6764,nan,0.0,Delta,JJBarraza,0.0,jetblu final take lasfllsju letsgo,"[37.7790262, -122.419906]",2015-02-17 23:23:32 -0800,"San Francisco, California",Pacific Time (US & Canada),2
8703,5.67935527481188e+17,1.0,nan,0.6307488939105613,Delta,ToTravelToLive,0.0,jetblu anywher warm caus freez nyc,"[33.7489924, -84.3902644]",2015-02-17 22:35:56 -0800,"Atlanta, Georgia",nan,1
8704,5.67930900731855e+17,1.0,Lost Luggage,0.6667,Delta,cessymeacham,0.0,jetblu client got zero 32 year career never thought possible2 suitcas worth thousand italian cloth rob,"[40.7587979, -73.9623427]",2015-02-17 22:17:33 -0800,"New York City, New York",Eastern Time (US & Canada),0
8705,5.67919283419742e+17,1.0,nan,0.6307488939105613,Delta,Under4R,0.0,jetblu flight 1970 1366 1552 fli 1 way bostonlogan mind take ocean approach sleep,"[33.7489924, -84.3902644]",2015-02-17 21:31:23 -0800,"Atlanta, Georgia",nan,1
8706,5.67918931148685e+17,1.0,Can't Tell,1.0,Delta,komal102,0.0,jetblu mention fact paid extra fli jetblu think reliabl,"[40.7587979, -73.9623427]",2015-02-17 21:29:59 -0800,"New York City, New York",Eastern Time (US & Canada),0
8707,5.67918283866898e+17,1.0,Customer Service Issue,1.0,Delta,komal102,0.0,jetblu even went airport phone hr help everyon said differ thing,"[40.7587979, -73.9623427]",2015-02-17 21:27:24 -0800,"New York City, New York",Eastern Time (US & Canada),0
8708,5.67918173992911e+17,1.0,Late Flight,0.6496,Delta,komal102,0.0,jetblu peopl kept say due weather flight go directli boston even flight,"[40.7587979, -73.9623427]",2015-02-17 21:26:58 -0800,"New York City, New York",Eastern Time (US & Canada),0
8709,5.6791789414477e+17,0.6989,Flight Attendant Complaints,0.3763,Delta,komal102,0.0,jetblu understand everyon said differ thing flight late flightr night one us got take,"[40.7587979, -73.9623427]",2015-02-17 21:25:52 -0800,"New York City, New York",Eastern Time (US & Canada),0
8710,5.67916937679884e+17,1.0,Cancelled Flight,1.0,Delta,komal102,0.0,jetblu disappoint flight back boston pr cancel flightledrebook 4 next daydelay one compens,"[40.7587979, -73.9623427]",2015-02-17 21:22:03 -0800,"New York City, New York",Eastern Time (US & Canada),0
8711,5.67915499868131e+17,1.0,nan,0.6307488939105613,Delta,fialho_monica,0.0,jetblu great trip today thank crew fli us home fantast,"[33.7489924, -84.3902644]",2015-02-17 21:16:21 -0800,Atlanta,nan,2
8712,5.67912664996786e+17,0.6557,nan,0.6307488939105613,Delta,JetBlueNews,0.0,jetblu celebr 15year anniversari new liveri digit journal,"[-33.8698439, 151.2082848]",2015-02-17 21:05:05 -0800,Sydney,Sydney,1
8713,5.67911142955311e+17,1.0,nan,0.6307488939105613,Delta,thedonkeyshow,0.0,jetblu awe guy great cant wait travel soon,"[30.2711286, -97.7436995]",2015-02-17 20:59:02 -0800,"Austin, Texas",Central Time (US & Canada),2
8714,5.67910969856229e+17,1.0,nan,0.6307488939105613,Delta,kimbetech,0.0,jetblu ye announc take your thank,"[40.7587979, -73.9623427]",2015-02-17 20:58:21 -0800,"New York City, New York",Eastern Time (US & Canada),2
8715,5.67907212154118e+17,1.0,nan,0.6307488939105613,Delta,bekiweki,0.0,jetblu also thank prompt repli im realli impressedand your brush much appreci,"[30.2711286, -97.7436995]",2015-02-17 20:43:25 -0800,"Austin, Texas",Central Time (US & Canada),2
8716,5.67906937423073e+17,0.6853,nan,0.0,Delta,bekiweki,0.0,jetblu book orbitz email correct there middl parti,"[30.2711286, -97.7436995]",2015-02-17 20:42:19 -0800,"Austin, Texas",Central Time (US & Canada),1
8717,5.67906374870528e+17,0.6635,nan,0.0,Delta,lynn_with_an_A,0.022727272727272728,jetblu sinc ive angri tweet airlin appar read mind could bitch thank credit,"[-0.2201641, -78.5123274]",2015-02-17 20:40:05 -0800,Quito,Quito,2
8718,5.6790554076187e+17,0.68,nan,0.0,Delta,michaelhakimkan,0.0,jetblu jfk airport right,"[33.7489924, -84.3902644]",2015-02-17 20:36:46 -0800,Atlanta,nan,1
8719,5.67905220828606e+17,0.6714,nan,0.0,Delta,bekiweki,0.0,jetblu that pretti nice flight credit automat given flight also wish loung could sleep,"[30.2711286, -97.7436995]",2015-02-17 20:35:30 -0800,"Austin, Texas",Central Time (US & Canada),1
8720,5.67905158346207e+17,1.0,nan,0.6307488939105613,Delta,NYC_TAM,0.0,jetblu valentinesday email point amp clever thank amaz jetblu loveisintheair,"[33.7489924, -84.3902644]",2015-02-17 20:35:15 -0800,Atlanta,nan,2
8721,5.67904873246781e+17,1.0,Customer Service Issue,0.6559,Delta,michaelhakimkan,0.0,jetblu claim happi way treat,"[33.7489924, -84.3902644]",2015-02-17 20:34:07 -0800,Atlanta,nan,0
8722,5.67903883047088e+17,1.0,Damaged Luggage,0.7113,Delta,michaelhakimkan,0.0,jetblu rip suitcas yell attitud geraldin employe baggag centerworst airlin jetblu,"[33.7489924, -84.3902644]",2015-02-17 20:30:11 -0800,Atlanta,nan,0
8723,5.67903653933101e+17,0.6154,Customer Service Issue,0.3187,Delta,ChicDisheveled,0.0,jetblu shout crew flight 89 head back big appl kept glass half full whole flight jetbluejfk,"[32.73130971, -117.20222555]",2015-02-17 20:29:16 -0800,Arizona,Arizona,0
8724,5.67902218059264e+17,1.0,Late Flight,0.7126,Delta,bekiweki,0.0,jetblu make sens suck though ill stuck airport 5 hour late flight meet,"[30.2711286, -97.7436995]",2015-02-17 20:23:34 -0800,"Austin, Texas",Central Time (US & Canada),0
8725,5.67899906150703e+17,1.0,nan,0.6307488939105613,Delta,mypumpkinheads,0.0,jetblu thank help quick respons,"[40.7587979, -73.9623427]",2015-02-17 20:14:23 -0800,New York,Eastern Time (US & Canada),2
8726,5.67897563065512e+17,0.6421,nan,0.6307488939105613,Delta,JetBlueNews,0.0,jetblu new ceo seek right balanc pleas passeng wall daili journal,"[-33.8698439, 151.2082848]",2015-02-17 20:05:04 -0800,Sydney,Sydney,1
8727,5.6789703093427e+17,1.0,nan,0.6307488939105613,Delta,mypumpkinheads,0.0,jetblu flight 705 ewr fll,"[40.7587979, -73.9623427]",2015-02-17 20:02:57 -0800,New York,Eastern Time (US & Canada),1
8728,5.67896250013602e+17,1.0,nan,0.6307488939105613,Delta,SpiritED_Dixon,0.0,jetblu kleinerin hi know pastor homeschool mom might like spirit em contact prefundia,"[33.7489924, -84.3902644]",2015-02-17 19:59:51 -0800,"Atlanta, Georgia",nan,1
8729,5.67895874598216e+17,1.0,nan,0.6307488939105613,Delta,mypumpkinheads,0.0,jetblu dont know u defin controllableirregular,"[40.7587979, -73.9623427]",2015-02-17 19:58:22 -0800,New York,Eastern Time (US & Canada),1
8730,5.67895664769786e+17,0.7018,Cancelled Flight,0.3814,Delta,mypumpkinheads,0.0,jetblu gate agent said origin plane got deic fluid engin creat short took plane servic,"[40.7587979, -73.9623427]",2015-02-17 19:57:32 -0800,New York,Eastern Time (US & Canada),0
8731,5.67894002286096e+17,0.6671,nan,0.0,Delta,fanmla1,0.0,jetblu big shoutout crew 2017 bosgtjfk amp 486 jfkgtroc amp gate crew c19 bo amp 6 jfk long day delay made better,"[40.7587979, -73.9623427]",2015-02-17 19:50:55 -0800,New York,Eastern Time (US & Canada),2
8732,5.67893822585328e+17,1.0,Late Flight,1.0,Delta,mypumpkinheads,0.0,jetblu 6 hour delay suppos land 9pm 3am still board epicfail,"[40.7587979, -73.9623427]",2015-02-17 19:50:12 -0800,New York,Eastern Time (US & Canada),0
8733,5.67892715603653e+17,0.6304,nan,0.6307488939105613,Delta,Denaroche,0.0,jetblu first airlin use applepay flight airlin,"[37.7790262, -122.419906]",2015-02-17 19:45:48 -0800,"San Francisco, California",Pacific Time (US & Canada),2
8734,5.67892508987908e+17,1.0,Can't Tell,0.6529,Delta,BFontanilla,0.0,jetblu hope system wasnt hack caus someon els passport info reserv amp couldnt get board pass,"[37.7790262, -122.419906]",2015-02-17 19:44:59 -0800,"San Francisco, California",Pacific Time (US & Canada),0
8735,5.67891805867483e+17,0.6411,nan,0.0,Delta,reidcappel,0.0,jetblu thank us hang tampa airport forev today realli awesom experi,"[40.7587979, -73.9623427]",2015-02-17 19:42:12 -0800,"New York City, New York",Eastern Time (US & Canada),2
8736,5.67890265416946e+17,0.6925,nan,0.6307488939105613,Delta,JetBlueNews,0.0,jetblu new ceo seek right balanc pleas passeng wall alaska highway news,"[-33.8698439, 151.2082848]",2015-02-17 19:36:04 -0800,Sydney,Sydney,1
8737,5.67887437826908e+17,1.0,Late Flight,1.0,Delta,TranquillityIW,0.0,jetblu honestli im glad didnt cancel flight flight ill drive home 34,"[40.7587979, -73.9623427]",2015-02-17 19:24:50 -0800,"New York City, New York",Eastern Time (US & Canada),0
8738,5.67887326350811e+17,1.0,Lost Luggage,1.0,Delta,Trufflebaby2,0.0,jetblu bag deliv item stolen first look kate spade bag bottl spice rum wtf,"[33.7489924, -84.3902644]",2015-02-17 19:24:24 -0800,Atlanta,nan,0
8739,5.67885370064507e+17,1.0,Cancelled Flight,1.0,Delta,dannygilbs,0.0,jetblu im disappoint flight cancel flight mostli excit listen song im blue fli jetblu,"[40.7587979, -73.9623427]",2015-02-17 19:16:37 -0800,"New York City, New York",Eastern Time (US & Canada),0
8740,5.67880900358312e+17,1.0,nan,0.6307488939105613,Delta,odie488,0.0,jetblu leopolds_ friend pictur phillip heller jfk ifc said delici,"[30.2711286, -97.7436995]",2015-02-17 18:58:52 -0800,Austin,Central Time (US & Canada),2
8741,5.67879331810247e+17,1.0,Late Flight,1.0,Delta,GraceLavigne,0.0,jetblu flight delay 3x still take time amp greet seat ye gum amp garbag,"[40.7587979, -73.9623427]",2015-02-17 18:52:38 -0800,New York,Eastern Time (US & Canada),0
8742,5.67878078782898e+17,1.0,nan,0.6307488939105613,Delta,MoniqueRose18,0.0,jetblu awesom thank thank quick respons guy rock,"[33.7489924, -84.3902644]",2015-02-17 18:47:39 -0800,"Atlanta, Georgia",nan,2
8743,5.67876244722815e+17,1.0,nan,0.6307488939105613,Delta,Trufflebaby2,0.0,jetblu sent,"[33.7489924, -84.3902644]",2015-02-17 18:40:22 -0800,Atlanta,nan,1
8744,5.6787597486968e+17,0.6989,nan,0.6307488939105613,Delta,cindylouwho821,0.0,jetblu app remind fli fll 2 week chillycvz thankgood mypompanobeach famili friend sunshin,"[30.2711286, -97.7436995]",2015-02-17 18:39:17 -0800,"Austin, Texas",Central Time (US & Canada),2
8745,5.67875922906456e+17,1.0,nan,0.6307488939105613,Delta,MoniqueRose18,0.0,jetblu sure email screenshot link,"[33.7489924, -84.3902644]",2015-02-17 18:39:05 -0800,"Atlanta, Georgia",nan,1
8746,5.67874970463781e+17,1.0,nan,0.6307488939105613,Delta,Krocheima,0.0,jetblu want say flight attend fitz best tonight flight 1326 bwibo great guy made flight fantast,"[40.7587979, -73.9623427]",2015-02-17 18:35:18 -0800,"New York City, New York",Eastern Time (US & Canada),2
8747,5.67874858815734e+17,0.6465,Lost Luggage,0.6465,Delta,Trufflebaby2,0.0,jetblu bag supposedli boston,"[33.7489924, -84.3902644]",2015-02-17 18:34:51 -0800,Atlanta,nan,0
8748,5.67874505881846e+17,1.0,nan,0.6307488939105613,Delta,MoniqueRose18,0.0,jetblu receiv invit particip ereward legit jetblu doubl check bc site look differ,"[33.7489924, -84.3902644]",2015-02-17 18:33:27 -0800,"Atlanta, Georgia",nan,1
8749,5.67873801653998e+17,0.6476,Lost Luggage,0.6476,Delta,Trufflebaby2,0.0,jetblu dont know one would tell come would guess that chang flight,"[33.7489924, -84.3902644]",2015-02-17 18:30:39 -0800,Atlanta,nan,0
8750,5.67873229055992e+17,0.6987,Lost Luggage,0.3493,Delta,Trufflebaby2,0.0,jetblu get sunday due weather ok monday theyr busi crazi,"[33.7489924, -84.3902644]",2015-02-17 18:28:23 -0800,Atlanta,nan,0
8751,5.67873087108162e+17,1.0,nan,0.6307488939105613,Delta,Trufflebaby2,0.0,jetblu email way,"[33.7489924, -84.3902644]",2015-02-17 18:27:49 -0800,Atlanta,nan,1
8752,5.67873006501888e+17,1.0,Flight Attendant Complaints,0.6544,Delta,mellamommy,0.0,jetblu supervisor humili us uncompromis complet blindsid,"[33.7489924, -84.3902644]",2015-02-17 18:27:29 -0800,Atlanta,nan,0
8753,5.67872392116191e+17,0.6504,Flight Booking Problems,0.3418,Delta,mellamommy,0.0,jetblu offer pay tix airport bc never told reserv didnt go told could pay 2275 pp,"[33.7489924, -84.3902644]",2015-02-17 18:25:03 -0800,Atlanta,nan,0
8754,5.67872361304822e+17,1.0,Can't Tell,0.6495,Delta,Trufflebaby2,0.0,jetblu right complet piss,"[33.7489924, -84.3902644]",2015-02-17 18:24:56 -0800,Atlanta,nan,0
8755,5.67872267910263e+17,1.0,Lost Luggage,0.6512,Delta,Trufflebaby2,0.0,jetblu ive shampoo winter coat deodor flatiron rest stuff sinc sat,"[33.7489924, -84.3902644]",2015-02-17 18:24:33 -0800,Atlanta,nan,0
8756,5.67872077899764e+17,1.0,Customer Service Issue,0.6682,Delta,mellamommy,0.0,jetblu sil bought tix us nyc told gate cc declin supervisor accus us illeg activ,"[33.7489924, -84.3902644]",2015-02-17 18:23:48 -0800,Atlanta,nan,0
8757,5.67872044030919e+17,1.0,Customer Service Issue,1.0,Delta,Trufflebaby2,0.0,jetblu dispatch keep yell hung,"[33.7489924, -84.3902644]",2015-02-17 18:23:40 -0800,Atlanta,nan,0
8758,5.67871911960646e+17,0.6252,Customer Service Issue,0.3307,Delta,Trufflebaby2,0.0,jetblu call still warehous might go tonight,"[33.7489924, -84.3902644]",2015-02-17 18:23:09 -0800,Atlanta,nan,0
8759,5.67871783107453e+17,1.0,Late Flight,0.6675,Delta,Trufflebaby2,0.0,jetblu couldnt sun suppos mon 6pm today 11 3 6 8,"[33.7489924, -84.3902644]",2015-02-17 18:22:38 -0800,Atlanta,nan,0
8760,5.67869962800472e+17,1.0,Bad Flight,1.0,Delta,Mister_17_5,0.0,jetblu flight dca bo heat ohno bundleup leastthebeverageswillbecold,"[40.7587979, -73.9623427]",2015-02-17 18:15:24 -0800,New York,Eastern Time (US & Canada),0
8761,5.67868027376517e+17,1.0,nan,0.6307488939105613,Delta,PaulRivera88,0.0,jetblu yep tomorrow,"[40.7587979, -73.9623427]",2015-02-17 18:07:42 -0800,New York,Eastern Time (US & Canada),1
8762,5.67867483622748e+17,1.0,Customer Service Issue,0.654,Delta,Analystdoc,0.0,jetblu analystdoc unfortun that avail option current system sorri guy that certain fail fix plz,"[33.7489924, -84.3902644]",2015-02-17 18:05:33 -0800,"Atlanta, Georgia",nan,0
8763,5.67864793404555e+17,1.0,Customer Service Issue,0.66,Delta,mellamommy,0.0,jetblu receiv horribl custom servic lax 211 reserv cancel flight without notif despit confirm number,"[33.7489924, -84.3902644]",2015-02-17 17:54:51 -0800,Atlanta,nan,0
8764,5.67864588521382e+17,1.0,Cancelled Flight,1.0,Delta,knfitzpa,0.0,jetblu flight cancel flight need file claim 50 credit im entitl per yr bill right issu,"[40.7587979, -73.9623427]",2015-02-17 17:54:02 -0800,New York,Eastern Time (US & Canada),0
8765,5.67864058742845e+17,1.0,Customer Service Issue,1.0,Delta,Analystdoc,0.0,jetblu take info begin cut call back medic practic frequent flyer,"[33.7489924, -84.3902644]",2015-02-17 17:51:56 -0800,"Atlanta, Georgia",nan,0
8766,5.6786275455776e+17,1.0,nan,0.6307488939105613,Delta,katie654,0.0,jetblu definit new favorit airlin,"[33.7489924, -84.3902644]",2015-02-17 17:46:45 -0800,Atlanta,nan,2
8767,5.67862628460159e+17,0.6947,nan,0.6307488939105613,Delta,gmggonzalez,0.0,jetblu tri thank els fail old fashion method tomorrow morn,"[40.7587979, -73.9623427]",2015-02-17 17:46:15 -0800,New York,Eastern Time (US & Canada),2
8768,5.67861067088597e+17,1.0,nan,0.6307488939105613,Delta,gmggonzalez,0.0,jetblu date cant updat via googl play,"[40.7587979, -73.9623427]",2015-02-17 17:40:03 -0800,New York,Eastern Time (US & Canada),1
8769,5.67860450676904e+17,1.0,Customer Service Issue,0.6596,Delta,gmggonzalez,0.0,jetblu issu mobil board pass app keep crash tri access thank,"[40.7587979, -73.9623427]",2015-02-17 17:37:36 -0800,New York,Eastern Time (US & Canada),0
8770,5.67860067602559e+17,0.6669,nan,0.6307488939105613,Delta,JetBlueNews,0.0,jetblu becom first airlin accept appl pay futur travel experi,"[-33.8698439, 151.2082848]",2015-02-17 17:36:05 -0800,Sydney,Sydney,1
8771,5.67857135066964e+17,1.0,Can't Tell,0.3417,Delta,techyheads,0.0,jetblu well new baggag fee fare structur reduc legroom turn everi hate carrier us congrat,"[40.7587979, -73.9623427]",2015-02-17 17:24:25 -0800,New York,Eastern Time (US & Canada),0
8772,5.67856962521661e+17,1.0,nan,0.6307488939105613,Delta,NYC_JaneDoe,0.0,jetblu thank excel custom servic resolv issu quickli,"[40.7587979, -73.9623427]",2015-02-17 17:23:44 -0800,"New York City, New York",Eastern Time (US & Canada),2
8773,5.67856400522564e+17,1.0,Can't Tell,0.3441,Delta,Nickymkirk,0.0,jetblu ye well oper outsid termin target vulner passeng better thiev,"[33.7489924, -84.3902644]",2015-02-17 17:21:30 -0800,"Atlanta, Georgia",nan,0
8774,5.67856127247e+17,0.6678,Customer Service Issue,0.6678,Delta,knfitzpa,0.0,jetblu that option us help fix wouldv made chang earlier given accur info,"[40.7587979, -73.9623427]",2015-02-17 17:20:25 -0800,New York,Eastern Time (US & Canada),0
8775,5.67855566590255e+17,1.0,Cancelled Flight,1.0,Delta,knfitzpa,0.0,jetblu well say flight go cancel flight amp chang earlier miss chanc get tomorrow 12,"[40.7587979, -73.9623427]",2015-02-17 17:18:11 -0800,New York,Eastern Time (US & Canada),0
8776,5.6785370910072e+17,1.0,Flight Attendant Complaints,1.0,Delta,brian_cristiano,0.0,jetblu tell employe,"[40.7587979, -73.9623427]",2015-02-17 17:10:49 -0800,"New York City, New York",Eastern Time (US & Canada),0
8777,5.67853054348755e+17,1.0,Late Flight,0.3429,Delta,Analystdoc,0.0,jetblu even citi respond quicker via twitter fail still hold hope one book flight jetblu fail,"[33.7489924, -84.3902644]",2015-02-17 17:08:13 -0800,"Atlanta, Georgia",nan,0
8778,5.6785300153421e+17,0.67,Customer Service Issue,0.34,Delta,brian_cristiano,0.0,jetblu ah ye put bag floor instead overhead bin one trip safetyfirst sarcasm,"[40.7587979, -73.9623427]",2015-02-17 17:08:00 -0800,"New York City, New York",Eastern Time (US & Canada),0
8779,5.67852550512181e+17,0.6616,Can't Tell,0.3384,Delta,Nickymkirk,0.0,jetblu exactli leav note,"[18.44643543, -66.28345755]",2015-02-17 17:06:12 -0800,"Atlanta, Georgia",nan,0
8780,5.678522641e+17,1.0,nan,0.6307488939105613,Delta,JetBlueNews,0.0,jetblu accept appl pay mobil enterpris,"[-33.8698439, 151.2082848]",2015-02-17 17:05:04 -0800,Sydney,Sydney,1
8781,5.67851942627578e+17,1.0,Customer Service Issue,0.6808,Delta,Analystdoc,0.0,jetblu guy realli bad jetblu fail someon better call wife back get handl 2033823312 wait hold,"[33.7489924, -84.3902644]",2015-02-17 17:03:47 -0800,"Atlanta, Georgia",nan,0
